nom_station,banniere,adresse,ville,region,prix_regulier,prix_super,prix_diesel,longitude,latitude,updated_at,date_import
,Esso,,,,,,,-73.647826,45.471229,,2026-04-15T15:05:37.477248
,Esso,,,,,,,-73.581451,45.463036,,2026-04-15T15:05:37.477250
,Esso,,,,,,,-73.636916,45.486514,,2026-04-15T15:05:37.477253
,Esso,,,,,,,-73.608798,45.473883,,2026-04-15T15:05:37.477256
,Esso,,,,,,,-73.74087,45.446128,,2026-04-15T15:05:37.477259
,Esso,,,,,,,-73.539146,45.46753,,2026-04-15T15:05:37.477262
,Esso,,,,,,,-73.602164,45.479684,,2026-04-15T15:05:37.477265
,Esso,,,,,,,-73.571145,45.47977,,2026-04-15T15:05:37.477268
,Esso,,,,,,,-73.807454,45.493137,,2026-04-15T15:05:37.477271
,Esso,,,,,,,-73.839136,45.476697,,2026-04-15T15:05:37.477274
,Esso,,,,,,,-73.863839,45.458409,,2026-04-15T15:05:37.477277
,Esso,,,,,,,-73.713468,45.525647,,2026-04-15T15:05:37.477280
,Esso,,,,,,,-73.583377,45.53729,,2026-04-15T15:05:37.477283
,Esso,,,,,,,-73.581546,45.625897,,2026-04-15T15:05:37.477286
,Esso,,,,,,,-73.510737,45.665276,,2026-04-15T15:05:37.477289
,Esso,,,,,,,-73.563771,45.519296,,2026-04-15T15:05:37.477292
,Esso,,,,,,,-73.532214,45.579904,,2026-04-15T15:05:37.477295
,Esso,,,,,,,-73.650542,45.544545,,2026-04-15T15:05:37.477298
,Esso,,,,,,,-73.629393,45.478118,,2026-04-15T15:05:37.477301
,Esso,,,,,,,-73.529673,45.604786,,2026-04-15T15:05:37.477304
,Esso,,,,,,,-73.630718,45.539,,2026-04-15T15:05:37.477306
,Esso,,,,,,,-73.589929,45.526873,,2026-04-15T15:05:37.477309
,Esso,,,,,,,-73.635625,45.460617,,2026-04-15T15:05:37.477312
,Esso,,,,,,,-73.592282,45.517765,,2026-04-15T15:05:37.477315
,Esso,,,,,,,-73.642524,45.539039,,2026-04-15T15:05:37.477318
,Esso,,,,,,,-73.598933,45.558684,,2026-04-15T15:05:37.477321
,Esso,,,,,,,-73.65305,45.567623,,2026-04-15T15:05:37.477324
,Esso,,,,,,,-73.572422,45.571455,,2026-04-15T15:05:37.477327
,Esso,,,,,,,-73.522888,45.596977,,2026-04-15T15:05:37.477330
,Esso,,,,,,,-73.511915,45.595179,,2026-04-15T15:05:37.477333
,Esso,,,,,,,-73.5996,45.54479,,2026-04-15T15:05:37.477336
,Esso,,,,,,,-73.672208,45.441734,,2026-04-15T15:05:37.477339
,Esso,,,,,,,-73.615631,45.447465,,2026-04-15T15:05:37.477342
,Esso,,,,,,,-73.624709,45.436559,,2026-04-15T15:05:37.477345
,Esso,,,,,,,-73.502231,45.626097,,2026-04-15T15:05:37.477348
,Esso,,,,,,,-73.862363,45.481557,,2026-04-15T15:05:37.477351
,Esso,,,,,,,-73.58743,45.596639,,2026-04-15T15:05:37.477354
,Esso,,,,,,,-73.578784,45.462866,,2026-04-15T15:05:37.477356
,Esso,,,,,,,-73.648195,45.443909,,2026-04-15T15:05:37.477359
,Esso,,,,,,,-73.645201,45.502439,,2026-04-15T15:05:37.477362
,Esso,,,,,,,-73.720135,45.514346,,2026-04-15T15:05:37.477365
,Couche-Tard,,,,,,,-73.876247,45.468771,,2026-04-15T15:05:37.477368
,Petro-Canada,,,,,,,-73.815985,45.501896,,2026-04-15T15:05:37.477371
,Couche-Tard,,,,,,,-73.630081,45.427938,,2026-04-15T15:05:37.477374
,Esso,,,,,,,-73.62384,45.4973,,2026-04-15T15:05:37.477378
,Esso,,,,,,,-73.880752,45.419993,,2026-04-15T15:05:37.477380
,Esso,,,,,,,-73.875764,45.495027,,2026-04-15T15:05:37.477383
,Couche-Tard,,,,,,,-73.50636,45.664016,,2026-04-15T15:05:37.477386
,Couche-Tard,,,,,,,-73.56113,45.610018,,2026-04-15T15:05:37.477389
,Couche-Tard,,,,,,,-73.59241,45.592505,,2026-04-15T15:05:37.477392
,Couche-Tard,,,,,,,-73.593832,45.557024,,2026-04-15T15:05:37.477395
,Couche-Tard,,,,,,,-73.614666,45.589137,,2026-04-15T15:05:37.477399
,Couche-Tard,,,,,,,-73.55594,45.612226,,2026-04-15T15:05:37.477402
,Couche-Tard,,,,,,,-73.575492,45.602316,,2026-04-15T15:05:37.477405
,Petro-Canada,,,,,,,-73.847192,45.484699,,2026-04-15T15:05:37.477408
,Esso,,,,,,,-73.82909,45.503209,,2026-04-15T15:05:37.477411
,Petro-Canada,,,,,,,-73.496739,45.690731,,2026-04-15T15:05:37.477414
,Esso,,,,,,,-73.852398,45.493764,,2026-04-15T15:05:37.477417
,Sonic,,,,,,,-73.788125,45.450714,,2026-04-15T15:05:37.477420
,Petro-Canada,,,,,,,-73.708573,45.4931,,2026-04-15T15:05:37.477423
,Petro-Canada,,,,,,,-73.677391,45.504707,,2026-04-15T15:05:37.477426
,Petro-Canada,,,,,,,-73.697966,45.518701,,2026-04-15T15:05:37.477429
,Petro-Canada,,,,,,,-73.571917,45.45281,,2026-04-15T15:05:37.477432
,Petro-Canada,,,,,,,-73.552359,45.525376,,2026-04-15T15:05:37.477435
,Petro-Canada,,,,,,,-73.656044,45.494974,,2026-04-15T15:05:37.477438
,Petro-Canada,,,,,,,-73.578266,45.48081,,2026-04-15T15:05:37.477441
,Petro-Canada,,,,,,,-73.698836,45.537985,,2026-04-15T15:05:37.477444
,Petro-Canada,,,,,,,-73.63239,45.501215,,2026-04-15T15:05:37.477447
,Petro-Canada,,,,,,,-73.566693,45.490274,,2026-04-15T15:05:37.477450
,Petro-Canada,,,,,,,-73.632543,45.454907,,2026-04-15T15:05:37.477453
,Petro-Canada,,,,,,,-73.691421,45.437906,,2026-04-15T15:05:37.477456
,Shell,,,,,,,-73.602972,45.582384,,2026-04-15T15:05:37.477459
,Shell,,,,,,,-73.525231,45.591011,,2026-04-15T15:05:37.477462
,Petro-Canada,,,,,,,-73.666166,45.536182,,2026-04-15T15:05:37.477465
,Ultramar,,,,,,,-73.511224,45.652255,,2026-04-15T15:05:37.477468
,Esso,,,,,,,-73.554348,45.642856,,2026-04-15T15:05:37.477471
,Esso,,,,,,,-73.863095,45.456053,,2026-04-15T15:05:37.477486
,Esso,,,,,,,-73.797133,45.483241,,2026-04-15T15:05:37.477489
,Petro-Canada,,,,,,,-73.540697,45.586174,,2026-04-15T15:05:37.477492
,Ultramar,,,,,,,-73.630616,45.603409,,2026-04-15T15:05:37.477496
,Canadian Tire,,,,,,,-73.511496,45.652254,,2026-04-15T15:05:37.477499
,Canadian Tire,,,,,,,-73.563498,45.470228,,2026-04-15T15:05:37.477502
,Canadian Tire,,,,,,,-73.575275,45.593399,,2026-04-15T15:05:37.477505
,Canadian Tire,,,,,,,-73.619402,45.556091,,2026-04-15T15:05:37.477508
,Ultramar,,,,,,,-73.555466,45.612775,,2026-04-15T15:05:37.477511
,Petro-Canada,,,,,,,-73.59563,45.627731,,2026-04-15T15:05:37.477526
,Petro-Canada,,,,,,,-73.514291,45.644236,,2026-04-15T15:05:37.477529
,Petro-Canada,,,,,,,-73.554844,45.619623,,2026-04-15T15:05:37.477532
,Costco,,,,,,,-73.5551,45.623187,,2026-04-15T15:05:37.477535
,Shell,,,,,,,-73.643932,45.538903,,2026-04-15T15:05:37.477538
,Shell,,,,,,,-73.609774,45.495622,,2026-04-15T15:05:37.477541
,Sonic,,,,,,,-73.85569,45.449942,,2026-04-15T15:05:37.477544
,Super Gaz,,,,,,,-73.852732,45.492017,,2026-04-15T15:05:37.477547
,Petro-Canada,,,,,,,-73.650197,45.526563,,2026-04-15T15:05:37.477550
,Esso,,,,,,,-77.633621,49.757126,,2026-04-15T15:05:37.477553
,Harnois,,,,,,,-74.38516,49.905884,,2026-04-15T15:05:37.477556
,,,,,,,,-77.764449,55.282562,,2026-04-15T15:05:37.477559
,Belzile,,,,,,,-74.384769,49.91192,,2026-04-15T15:05:37.477562
,Esso,,,,,,,-77.616988,53.79136,,2026-04-15T15:05:37.477565
,,,,,,,,-71.92925,61.588351,,2026-04-15T15:05:37.477568
,,,,,,,,-78.113608,58.452156,,2026-04-15T15:05:37.477571
,,,,,,,,-77.925639,62.417486,,2026-04-15T15:05:37.477574
,,,,,,,,-69.999561,60.027642,,2026-04-15T15:05:37.477577
,,,,,,,,-76.518273,56.536062,,2026-04-15T15:05:37.477580
,,,,,,,,-75.646856,62.201269,,2026-04-15T15:05:37.477583
,,,,,,,,-77.269453,60.037487,,2026-04-15T15:05:37.477586
,,,,,,,,-68.399892,58.106774,,2026-04-15T15:05:37.477588
,,,,,,,,-78.148659,60.818598,,2026-04-15T15:05:37.477591
,,,,,,,,-69.600363,59.296484,,2026-04-15T15:05:37.477594
,,,,,,,,-69.937334,58.697881,,2026-04-15T15:05:37.477597
,Shell,,,,,,,-77.63501,49.756445,,2026-04-15T15:05:37.477600
,Petro-Canada,,,,,,,-76.98122,49.05008,,2026-04-15T15:05:37.477603
,Nutrinor Énergies,,,,,,,-74.385477,49.904956,,2026-04-15T15:05:37.477606
,,,,,,,,-77.738314,53.725865,,2026-04-15T15:05:37.477610
,Pétronor inc.,,,,,,,-78.893467,53.773609,,2026-04-15T15:05:37.477612
,Petro-Canada,,,,,,,-74.431395,49.818414,,2026-04-15T15:05:37.477616
,Petro-Canada,,,,,,,-74.859593,49.783525,,2026-04-15T15:05:37.477619
,SDBJ,,,,,,,-77.0656,52.1726,,2026-04-15T15:05:37.477622
,,,,,,,,-65.992813,58.711657,,2026-04-15T15:05:37.477625
,,,,,,,,-69.617529,61.04576,,2026-04-15T15:05:37.477628
,Ultramar,,,,,,,-75.676127,45.502467,,2026-04-15T15:05:37.477630
,Ultramar,,,,,,,-74.965881,45.808396,,2026-04-15T15:05:37.477633
,Ultramar,,,,,,,-75.733624,45.448498,,2026-04-15T15:05:37.477636
,Ultramar,,,,,,,-75.421671,45.55603,,2026-04-15T15:05:37.477639
,Harnois,,,,,,,-75.24026,45.60555,,2026-04-15T15:05:37.477642
,Ultramar,,,,,,,-76.050407,46.096368,,2026-04-15T15:05:37.477645
,Shell,,,,,,,-75.726207,45.429021,,2026-04-15T15:05:37.477648
,Shell,,,,,,,-75.737888,45.470271,,2026-04-15T15:05:37.477651
,Shell,,,,,,,-75.809239,45.414629,,2026-04-15T15:05:37.477654
,Shell,,,,,,,-75.6749,45.482257,,2026-04-15T15:05:37.477657
,Ultramar,,,,,,,-75.712753,45.488499,,2026-04-15T15:05:37.477660
,Petro-Canada,,,,,,,-75.707903,45.475858,,2026-04-15T15:05:37.477663
,Harnois,,,,,,,-75.988461,46.280247,,2026-04-15T15:05:37.477666
,Petro-Canada,,,,,,,-75.676078,45.490049,,2026-04-15T15:05:37.477669
,Ultramar,,,,,,,-75.8571,45.408632,,2026-04-15T15:05:37.477672
,Ultramar,,,,,,,-75.108242,45.786342,,2026-04-15T15:05:37.477675
,Petro-Canada,,,,,,,-75.743896,45.447091,,2026-04-15T15:05:37.477678
,Petro-Canada,,,,,,,-75.742112,45.457185,,2026-04-15T15:05:37.477681
,Petro-Canada,,,,,,,-75.766368,45.436421,,2026-04-15T15:05:37.477685
,Petro-Canada,,,,,,,-75.719008,45.488614,,2026-04-15T15:05:37.477688
,Petro-Canada,,,,,,,-75.699368,45.461671,,2026-04-15T15:05:37.477691
,Ultramar,,,,,,,-75.055992,45.880406,,2026-04-15T15:05:37.477694
,Harnois,,,,,,,-75.430473,45.542364,,2026-04-15T15:05:37.477697
,Ultramar,,,,,,,-75.562722,45.511911,,2026-04-15T15:05:37.477700
,Ultramar,,,,,,,-75.730771,45.475934,,2026-04-15T15:05:37.477703
,Harnois,,,,,,,-75.41225,45.581577,,2026-04-15T15:05:37.477706
,Harnois,,,,,,,-75.016332,45.617486,,2026-04-15T15:05:37.477709
,Ultramar,,,,,,,-75.42806,45.561553,,2026-04-15T15:05:37.477712
,Ultramar,,,,,,,-75.024071,45.663818,,2026-04-15T15:05:37.477715
,Ultramar,,,,,,,-75.657255,45.492008,,2026-04-15T15:05:37.477718
,Ultramar,,,,,,,-75.786384,45.444512,,2026-04-15T15:05:37.477721
,Ultramar,,,,,,,-75.741066,45.459814,,2026-04-15T15:05:37.477724
,Shell,,,,,,,-75.772691,45.539474,,2026-04-15T15:05:37.477727
,Shell,,,,,,,-75.900064,45.598362,,2026-04-15T15:05:37.477730
,Esso,,,,,,,-75.746492,45.421941,,2026-04-15T15:05:37.477733
,Petro-Canada,,,,,,,-75.782236,45.571029,,2026-04-15T15:05:37.477736
,Mobil,,,,,,,-75.746995,45.488364,,2026-04-15T15:05:37.477739
,Esso,,,,,,,-75.436255,45.55426,,2026-04-15T15:05:37.477742
,Esso,,,,,,,-75.400484,45.575816,,2026-04-15T15:05:37.477745
,Couche-Tard,,,,,,,-75.569298,45.499658,,2026-04-15T15:05:37.477748
,Esso,,,,,,,-75.732208,45.446392,,2026-04-15T15:05:37.477751
,Couche-Tard,,,,,,,-75.808553,45.41665,,2026-04-15T15:05:37.477754
,Shell,,,,,,,-75.832349,45.396009,,2026-04-15T15:05:37.477757
,Esso,,,,,,,-75.701661,45.47766,,2026-04-15T15:05:37.477760
,Shell,,,,,,,-75.601399,45.488045,,2026-04-15T15:05:37.477763
,Shell,,,,,,,-75.639294,45.484343,,2026-04-15T15:05:37.477766
,Esso,,,,,,,-75.721595,45.432661,,2026-04-15T15:05:37.477769
,Esso,,,,,,,-75.62625,45.52588,,2026-04-15T15:05:37.477772
,Esso,,,,,,,-75.689358,45.48919,,2026-04-15T15:05:37.477775
,Couche-Tard,,,,,,,-75.72382,45.489608,,2026-04-15T15:05:37.477778
,Esso,,,,,,,-75.786234,45.443571,,2026-04-15T15:05:37.477781
,Petro-Canada,,,,,,,-75.838471,45.4111,,2026-04-15T15:05:37.477784
,Esso,,,,,,,-75.713123,45.44637,,2026-04-15T15:05:37.477787
,Esso,,,,,,,-75.496064,45.53103,,2026-04-15T15:05:37.477789
,Couche-Tard,,,,,,,-75.761123,45.426993,,2026-04-15T15:05:37.477792
,Esso,,,,,,,-75.60899,45.507011,,2026-04-15T15:05:37.477795
,Esso,,,,,,,-75.772051,45.474512,,2026-04-15T15:05:37.477798
,Couche-Tard,,,,,,,-75.642171,45.501281,,2026-04-15T15:05:37.477801
,Couche-Tard,,,,,,,-75.676342,45.505321,,2026-04-15T15:05:37.477805
,Francis,,,,,,,-75.946197,45.805715,,2026-04-15T15:05:37.477808
,Stinson,,,,,,,-75.596379,45.922247,,2026-04-15T15:05:37.477811
,Petro-Canada,,,,,,,-75.916079,46.619959,,2026-04-15T15:05:37.477814
,Sonic,,,,,,,-75.919017,46.381592,,2026-04-15T15:05:37.477817
,Petroplus,,,,,,,-75.895071,46.466483,,2026-04-15T15:05:37.477820
,Esso,,,,,,,-76.013668,45.947064,,2026-04-15T15:05:37.477823
,Shell,,,,,,,-75.407219,45.575372,,2026-04-15T15:05:37.477826
,Petro-Canada,,,,,,,-75.90104,45.597542,,2026-04-15T15:05:37.477829
,Sonic,,,,,,,-76.728256,45.849989,,2026-04-15T15:05:37.477832
,Shell,,,,,,,-75.856032,45.410018,,2026-04-15T15:05:37.477834
,Shell,,,,,,,-75.815445,45.4424,,2026-04-15T15:05:37.477837
,Sonic,,,,,,,-75.057086,45.730845,,2026-04-15T15:05:37.477840
,Shell,,,,,,,-75.752241,45.454129,,2026-04-15T15:05:37.477843
,Crevier,,,,,,,-75.982363,46.359013,,2026-04-15T15:05:37.477846
,Canadian Tire,,,,,,,-75.830364,45.39651,,2026-04-15T15:05:37.477849
,Canadian Tire,,,,,,,-75.729164,45.441819,,2026-04-15T15:05:37.477853
,Canadian Tire,,,,,,,-75.982264,46.386997,,2026-04-15T15:05:37.477856
,Canadian Tire,,,,,,,-75.664898,45.484758,,2026-04-15T15:05:37.477859
,Shell,,,,,,,-75.981216,46.401652,,2026-04-15T15:05:37.477862
,MacEwen,,,,,,,-75.808777,45.412701,,2026-04-15T15:05:37.477865
,Ultramar,,,,,,,-75.700796,45.466459,,2026-04-15T15:05:37.477868
,Ultramar,,,,,,,-75.746158,45.462485,,2026-04-15T15:05:37.477871
,Sonic,,,,,,,-74.923396,45.897425,,2026-04-15T15:05:37.477874
,Crevier,,,,,,,-74.94773,45.650278,,2026-04-15T15:05:37.477877
,Quickie,,,,,,,-75.702006,45.481351,,2026-04-15T15:05:37.477880
,Quickie,,,,,,,-75.74641,45.488816,,2026-04-15T15:05:37.477883
,Quickie,,,,,,,-75.763342,45.430301,,2026-04-15T15:05:37.477886
,Petro-Canada,,,,,,,-75.650568,45.484058,,2026-04-15T15:05:37.477889
,Quickie,,,,,,,-75.766596,45.460251,,2026-04-15T15:05:37.477892
,Quickie,,,,,,,-75.602539,45.486903,,2026-04-15T15:05:37.477895
,Shell,,,,,,,-75.980984,46.12644,,2026-04-15T15:05:37.477898
,Harnois,,,,,,,-74.927174,45.881146,,2026-04-15T15:05:37.477901
,Petro-Canada,,,,,,,-75.605636,45.899017,,2026-04-15T15:05:37.477904
,Esso,,,,,,,-71.856253,48.434819,,2026-04-15T15:05:37.477917
,Shell,,,,,,,-71.618031,48.605069,,2026-04-15T15:05:37.477920
,Crevier,,,,,,,-71.654226,48.522258,,2026-04-15T15:05:37.477923
,Ultramar,,,,,,,-71.081011,48.39744,,2026-04-15T15:05:37.477926
,Esso,,,,,,,-72.203396,48.886848,,2026-04-15T15:05:37.477929
,Aucun,,,,,,,-72.407575,48.723879,,2026-04-15T15:05:37.477932
,Esso,,,,,,,-71.685666,48.389533,,2026-04-15T15:05:37.477935
,Pétro-T,,,,,,,-71.145998,48.400574,,2026-04-15T15:05:37.477938
,Ultramar,,,,,,,-71.850178,48.736958,,2026-04-15T15:05:37.477942
,Shell,,,,,,,-72.437528,48.646671,,2026-04-15T15:05:37.477945
,Crevier,,,,,,,-72.238912,48.879093,,2026-04-15T15:05:37.477948
,Harnois,,,,,,,-71.051965,48.406769,,2026-04-15T15:05:37.477951
,Ultramar,,,,,,,-72.194294,48.869033,,2026-04-15T15:05:37.477954
,Ultramar,,,,,,,-71.171977,48.404702,,2026-04-15T15:05:37.477957
,Harnois,,,,,,,-71.670226,48.695469,,2026-04-15T15:05:37.477960
,Shell,,,,,,,-72.232845,48.523673,,2026-04-15T15:05:37.477963
,Esso,,,,,,,-71.246977,48.413826,,2026-04-15T15:05:37.477966
,Harnois,,,,,,,-71.233782,48.431009,,2026-04-15T15:05:37.477969
,Ultramar,,,,,,,-71.07443,48.442216,,2026-04-15T15:05:37.477972
,Harnois,,,,,,,-71.639324,48.554354,,2026-04-15T15:05:37.477975
,Petro-Canada,,,,,,,-71.166847,48.402843,,2026-04-15T15:05:37.477978
,Harnois,,,,,,,-71.6301,48.594494,,2026-04-15T15:05:37.477981
,Harnois,,,,,,,-72.21979,48.86438,,2026-04-15T15:05:37.477984
,Petro-Canada,,,,,,,-71.684335,48.375282,,2026-04-15T15:05:37.477987
,Petro-Canada,,,,,,,-71.020099,48.451071,,2026-04-15T15:05:37.477990
,Petro-Canada,,,,,,,-70.245215,48.196669,,2026-04-15T15:05:37.477993
,Petro-Canada,,,,,,,-71.819943,48.661294,,2026-04-15T15:05:37.477996
,Sonerco,,,,,,,-72.230533,48.564436,,2026-04-15T15:05:37.477999
,Mobil,,,,,,,-71.052572,48.40924,,2026-04-15T15:05:37.478002
,Belzile,,,,,,,-72.230263,48.882488,,2026-04-15T15:05:37.478005
,Belzile,,,,,,,-72.200416,48.882574,,2026-04-15T15:05:37.478008
,Belzile,,,,,,,-72.439569,48.661969,,2026-04-15T15:05:37.478011
,Esso,,,,,,,-70.995272,48.341983,,2026-04-15T15:05:37.478014
,Ultramar,,,,,,,-72.450953,48.645959,,2026-04-15T15:05:37.478017
,Harnois,,,,,,,-71.067443,48.41388,,2026-04-15T15:05:37.478020
,Harnois,,,,,,,-71.023248,48.42632,,2026-04-15T15:05:37.478023
,Ultramar,,,,,,,-72.2344068,48.8173302,,2026-04-15T15:05:37.478026
,Shell,,,,,,,-70.067898,48.209145,,2026-04-15T15:05:37.478029
,Crevier,,,,,,,-71.324386,48.353958,,2026-04-15T15:05:37.478032
,Esso,,,,,,,-71.059187,48.403131,,2026-04-15T15:05:37.478035
,Esso,,,,,,,-71.106094,48.395019,,2026-04-15T15:05:37.478038
,Irving,,,,,,,-71.646278,48.538366,,2026-04-15T15:05:37.478041
,Esso,,,,,,,-70.861146,48.317822,,2026-04-15T15:05:37.478044
,Couche-Tard,,,,,,,-71.059061,48.421176,,2026-04-15T15:05:37.478047
,Esso,,,,,,,-71.091169,48.373886,,2026-04-15T15:05:37.478050
,Esso,,,,,,,-71.166787,48.404137,,2026-04-15T15:05:37.478053
,Irving,,,,,,,-71.659649,48.545179,,2026-04-15T15:05:37.478056
,Irving,,,,,,,-71.061332,48.438557,,2026-04-15T15:05:37.478059
,Irving,,,,,,,-71.180502,48.424585,,2026-04-15T15:05:37.478062
,Irving,,,,,,,-71.639517,48.555847,,2026-04-15T15:05:37.478065
,Irving,,,,,,,-71.250599,48.40314,,2026-04-15T15:05:37.478068
,Irving,,,,,,,-72.450583,48.657205,,2026-04-15T15:05:37.478070
,Irving,,,,,,,-72.232325,48.881297,,2026-04-15T15:05:37.478073
,Irving,,,,,,,-71.26138,48.425557,,2026-04-15T15:05:37.478076
,Esso,,,,,,,-72.224757,48.513601,,2026-04-15T15:05:37.478079
,Irving,,,,,,,-72.079045,48.433303,,2026-04-15T15:05:37.478082
,Irving,,,,,,,-72.224841,48.51943,,2026-04-15T15:05:37.478085
,Irving,,,,,,,-71.243563,48.422936,,2026-04-15T15:05:37.478088
,Irving,,,,,,,-72.331043,48.588416,,2026-04-15T15:05:37.478091
,Irving,,,,,,,-72.249321,48.883802,,2026-04-15T15:05:37.478094
,Irving,,,,,,,-71.234999,48.421137,,2026-04-15T15:05:37.478097
,Nutrinor Énergies,,,,,,,-72.206958,48.889918,,2026-04-15T15:05:37.478100
,Irving,,,,,,,-70.888533,48.337232,,2026-04-15T15:05:37.478103
,Sonerco,,,,,,,-72.361035,48.480955,,2026-04-15T15:05:37.478106
,R.L.,,,,,,,-71.646929,48.557534,,2026-04-15T15:05:37.478109
,Harnois,,,,,,,-72.664533,48.906564,,2026-04-15T15:05:37.478112
,Crevier,,,,,,,-72.225891,48.55279,,2026-04-15T15:05:37.478115
,Petro-Canada,,,,,,,-71.114422,48.307346,,2026-04-15T15:05:37.478118
,R.L.,,,,,,,-71.094392,48.452384,,2026-04-15T15:05:37.478121
,Petro-Canada,,,,,,,-72.230638,48.567274,,2026-04-15T15:05:37.478124
,Petro-Canada,,,,,,,-71.647452,48.535756,,2026-04-15T15:05:37.478127
,Petro-Canada,,,,,,,-72.079909,48.433692,,2026-04-15T15:05:37.478131
,Petro-Canada,,,,,,,-71.054487,48.408298,,2026-04-15T15:05:37.478134
,Petro-Canada,,,,,,,-71.19486,48.40886,,2026-04-15T15:05:37.478137
,Petro-Canada,,,,,,,-71.259124,48.414704,,2026-04-15T15:05:37.478140
,Petro-Canada,,,,,,,-71.175803,48.433492,,2026-04-15T15:05:37.478143
,Petro-Canada,,,,,,,-70.881141,48.331986,,2026-04-15T15:05:37.478146
,Petro-Canada,,,,,,,-71.055264,48.356563,,2026-04-15T15:05:37.478149
,Petro-Canada,,,,,,,-71.234995,48.424661,,2026-04-15T15:05:37.478152
,Petro-Canada,,,,,,,-71.23757,48.402262,,2026-04-15T15:05:37.478155
,Petro-Canada,,,,,,,-71.277321,48.470796,,2026-04-15T15:05:37.478158
,Petro-Canada,,,,,,,-71.111521,48.454509,,2026-04-15T15:05:37.478161
,Petro-Canada,,,,,,,-71.140604,48.435333,,2026-04-15T15:05:37.478164
,Petro-Canada,,,,,,,-71.093216,48.408178,,2026-04-15T15:05:37.478167
,Petro-Canada,,,,,,,-71.107997,48.627986,,2026-04-15T15:05:37.478170
,Petro-Canada,,,,,,,-71.270068,48.5064,,2026-04-15T15:05:37.478173
,Shell,,,,,,,-72.529243,48.837909,,2026-04-15T15:05:37.478176
,Petro-Canada,,,,,,,-72.440904,48.661152,,2026-04-15T15:05:37.478179
,Shell,,,,,,,-71.871734,48.418438,,2026-04-15T15:05:37.478182
,Shell,,,,,,,-71.076179,48.44285,,2026-04-15T15:05:37.478185
,Ultramar,,,,,,,-71.070497,48.39309,,2026-04-15T15:05:37.478188
,Ultramar,,,,,,,-71.087309,48.52821,,2026-04-15T15:05:37.478191
,Ultramar,,,,,,,-71.114645,48.387452,,2026-04-15T15:05:37.478194
,Petro-Canada,,,,,,,-72.5252,48.83314,,2026-04-15T15:05:37.478197
,Petro-Canada,,,,,,,-71.071138,48.425808,,2026-04-15T15:05:37.478200
,Petro-Canada,,,,,,,-71.665607,48.443227,,2026-04-15T15:05:37.478203
,Petro-Canada,,,,,,,-72.543229,49.000143,,2026-04-15T15:05:37.478206
,Ultramar,,,,,,,-71.05197,48.411756,,2026-04-15T15:05:37.478209
,Ultramar,,,,,,,-71.068372,48.42592,,2026-04-15T15:05:37.478212
,Shell,,,,,,,-71.070736,48.394683,,2026-04-15T15:05:37.478215
,R.L.,,,,,,,-71.027496,48.428994,,2026-04-15T15:05:37.478218
,Esso,,,,,,,-71.645401,48.54213,,2026-04-15T15:05:37.478221
,Esso,,,,,,,-72.638333,48.704426,,2026-04-15T15:05:37.478224
,Canadian Tire,,,,,,,-70.882167,48.336551,,2026-04-15T15:05:37.478227
,Canadian Tire,,,,,,,-71.64843,48.533735,,2026-04-15T15:05:37.478230
,Canadian Tire,,,,,,,-71.23162,48.412676,,2026-04-15T15:05:37.478233
,Canadian Tire,,,,,,,-71.052843,48.411103,,2026-04-15T15:05:37.478236
,Shell,,,,,,,-70.890031,48.330239,,2026-04-15T15:05:37.478239
,Petro-Canada,,,,,,,-71.77291,48.896673,,2026-04-15T15:05:37.478242
,Crevier,,,,,,,-71.187357,48.433314,,2026-04-15T15:05:37.478245
,Petro-Canada,,,,,,,-71.088774,48.450526,,2026-04-15T15:05:37.478248
,Sonerco,,,,,,,-71.673977,48.686167,,2026-04-15T15:05:37.478251
,Petro-Canada,,,,,,,-71.28365,48.369606,,2026-04-15T15:05:37.478254
,Petro-Canada,,,,,,,-72.715745,48.772156,,2026-04-15T15:05:37.478257
,Ultramar,,,,,,,-71.212988,48.423109,,2026-04-15T15:05:37.478260
,Nutrinor Énergies,,,,,,,-71.555298,48.589142,,2026-04-15T15:05:37.478263
,Nutrinor Énergies,,,,,,,-72.439638,48.884151,,2026-04-15T15:05:37.478267
,Nutrinor Énergies,,,,,,,-71.637175,48.568865,,2026-04-15T15:05:37.478270
,Nutrinor Énergies,,,,,,,-71.094182,48.407448,,2026-04-15T15:05:37.478273
,Nutrinor Énergies,,,,,,,-71.259018,48.426389,,2026-04-15T15:05:37.478276
,Nutrinor Énergies,,,,,,,-72.240084,48.877844,,2026-04-15T15:05:37.478280
,Nutrinor Énergies,,,,,,,-71.252854,48.396671,,2026-04-15T15:05:37.478283
,Nutrinor Énergies,,,,,,,-72.180464,48.259811,,2026-04-15T15:05:37.478286
,Nutrinor Énergies,,,,,,,-71.134685,48.316248,,2026-04-15T15:05:37.478289
,Nutrinor Énergies,,,,,,,-72.517384,48.842178,,2026-04-15T15:05:37.478302
,Nutrinor Énergies,,,,,,,-72.05365,48.766455,,2026-04-15T15:05:37.478306
,Nutrinor Énergies,,,,,,,-71.65335,48.468792,,2026-04-15T15:05:37.478309
,Nutrinor Énergies,,,,,,,-71.661629,48.538717,,2026-04-15T15:05:37.478312
,Nutrinor Énergies,,,,,,,-71.326463,48.559695,,2026-04-15T15:05:37.478316
,Nutrinor Énergies,,,,,,,-71.685482,48.630136,,2026-04-15T15:05:37.478319
